ID,join_date,sex,marital_status,birth_year,branch_code,occupation_code,occupation_category_code,P5DA,RIBP,8NN1,7POT,66FJ,GYSR,SOP4,RVSZ,PYUQ,LJR9,N2MW,AHXO,BSTQ,FM3X,K6QO,QBOL,JWFN,JZ9D,J9JW,GHYX,ECY3
34B5KGB,1/12/2017,M,M,1976,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2SD78XK,1/9/2018,M,M,1989,94KC,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WZTR7WL,1/10/2019,M,M,1974,748L,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0BZ5WBW,1/6/2018,M,M,1980,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZWDUU5K,1/1/2019,F,M,1990,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
M6S6D0C,1/12/2019,M,M,1981,748L,OPVX,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WPI1CK2,1/5/2019,F,M,1979,XX25,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Z9WSVM5,1/7/2019,M,M,1998,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S390PJC,1/3/2018,F,W,1959,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
YJV43ZR,1/2/2020,F,M,1977,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
A0OW0T5,1/10/2018,M,M,1971,748L,T6AB,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CKXU7BE,1/5/2018,F,M,1980,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
P9M88GY,1/4/2012,M,U,1985,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3OLFKVO,1/10/2019,F,M,1978,1X1H,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S4PBXBC,1/9/2017,F,S,1958,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0767MDD,1/3/2018,F,M,1994,94KC,SST3,56SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
00Y90F7,1/5/2019,M,M,1983,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8L591H9,1/5/2020,M,M,1969,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
JNVYS35,1/5/2018,F,S,1970,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
P649Q0I,1/5/2018,M,M,1988,30H5,E39I,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
QTV6PD9,1/7/2017,F,M,1963,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BS7XSDK,1/8/2019,M,M,1993,30H5,PMAI,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25SKP3A,1/3/2016,M,U,1986,748L,1MSV,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
JQVF7B7,1/8/2017,F,S,1973,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WKVBRHD,1/5/2018,M,M,1975,94KC,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
FJS17EZ,1/3/2019,M,M,1979,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SJ769QL,1/5/2014,M,M,1978,E5SW,H1K7,L44T,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
OWR89ZM,1/12/2016,F,M,1980,748L,73AC,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C14SUZ3,1/10/2019,M,M,1987,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6SKYYKF,1/3/2020,F,S,1996,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NNZEXUA,1/9/2019,M,M,1996,XX25,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9YVTS34,1/2/2019,M,M,1961,E5SW,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
DS1600X,1/1/2019,M,S,1995,E5SW,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CRG7KX1,1/1/2020,M,M,1985,O67J,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0FQDP75,1/7/2020,M,S,1978,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
B9JBSRL,1/6/2018,M,U,1972,E5SW,31JW,90QI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
UDL35GP,1/11/2017,M,M,1957,ZFER,6E4H,90QI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BNX0H9J,1/5/2018,M,M,1994,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4N3YP2F,1/11/2016,M,S,1990,ZFER,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZOG6CZD,1/4/2018,M,M,1973,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5UYW9GS,1/5/2019,F,M,1990,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8N3WUYA,1/1/2019,M,U,1962,ZFER,0OJM,T4MS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4ETEQI0,1/9/2015,M,M,1977,XX25,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OB1HYGQ,1/6/2016,M,M,1981,E5SW,DZRV,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
V2LEN8E,1/6/2017,M,U,1969,EU3L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1KW27BZ,1/5/2018,F,M,1973,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
PYRU9TX,1/2/2019,M,S,1976,O67J,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SDER56H,1/4/2018,F,M,1984,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50HOZE6,1/4/2019,M,M,1998,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
134JR8K,1/5/2014,M,M,1979,49BM,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KHTQKD2,1/6/2019,F,M,1990,O67J,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
R80ZV1S,1/5/2012,M,U,1978,XX25,6E4H,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LVUW0NB,1/10/2017,M,M,1966,30H5,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
96X9LJK,1/10/2019,M,M,1968,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KPBAUAS,1/11/2019,M,M,1981,E5SW,UJ5T,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
22BQLH0,1/6/2019,F,S,1983,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2BAA02A,1/5/2019,M,M,1985,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
RKPEAY6,1/6/2018,F,M,1997,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ITVXY2N,1/8/2016,M,S,1989,94KC,4W0D,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
L6SEFOG,1/5/2018,F,M,1974,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8X52D2N,1/12/2016,F,S,1983,UAOD,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4WL152Z,1/7/2019,F,M,1979,XX25,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6EUPBP8,1/10/2019,F,M,1982,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
K0RT7GV,1/5/2019,M,M,1989,O67J,JS7M,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
LOQ9PM8,1/12/2018,M,S,1991,O67J,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
V9V1EDX,1/11/2016,M,M,1978,748L,5FPK,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
YMH0SX5,1/11/2019,M,M,1974,30H5,T6AB,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2U5YO90,1/4/2017,F,M,1984,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0
4A5CUVH,1/12/2016,M,M,1986,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27ZXA90,1/12/2015,M,U,1982,748L,0OJM,T4MS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0BP5VGF,1/8/2019,F,M,1973,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
TB80YH5,1/3/2019,M,D,1985,ZFER,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SODVAZR,1/6/2019,M,M,1981,9F9T,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
FJM618G,1/6/2019,M,M,1983,XX25,ZKQ3,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T6ILEG6,1/8/2016,M,M,1968,UAOD,0VYC,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
VOWZZUX,1/3/2014,M,M,1983,748L,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OKPDPEF,1/4/2015,F,M,1979,748L,1NFK,T4MS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
I7C3ZVO,1/7/2020,M,M,2001,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
W5KO2BL,1/6/2014,M,S,1981,E5SW,N2ZZ,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9C2SYTG,1/1/2015,F,M,1974,94KC,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
QBIUAEL,1/12/2017,F,M,1987,30H5,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
DNELGK9,1/4/2020,M,M,1969,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
I60537H,1/2/2019,M,S,1998,748L,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41YD9CZ,1/6/2018,M,M,1988,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
84264B2,1/3/2020,M,M,1965,XX25,7KM4,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1MIBRSQ,1/5/2016,F,M,1986,ZFER,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6WZ5FII,1/4/2018,M,M,1982,94KC,S9KU,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
OOM3NLW,1/5/2020,M,U,1979,XX25,0OJM,T4MS,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17DROJL,1/11/2017,M,M,1980,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
G9S2FA4,1/1/2012,F,M,1957,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
UPGIB9P,1/1/2018,M,M,1994,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
82Q73SF,1/12/2017,F,M,1964,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
E733V37,1/5/2018,M,S,1994,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PBCJUUW,1/5/2019,M,M,1977,XX25,DPRV,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6D8PFU1,1/12/2019,M,M,1970,30H5,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6NVR39P,1/12/2017,M,M,1973,O67J,0KID,T4MS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
UJM2PDO,1/12/2018,F,M,1975,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
UQOB0GQ,1/2/2018,M,M,1962,E5SW,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
H8K5RVK,1/6/2020,M,M,1980,E5SW,1NFK,T4MS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1W5VUW9,1/8/2016,F,M,1970,ZFER,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7VJKAUN,1/10/2016,F,S,1977,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KU83TXT,1/11/2011,M,U,1975,748L,R44Q,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66BRMFN,1/1/2020,M,M,1969,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
A7C4LXD,1/4/2018,F,M,1997,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2ZQUBQ,1/1/2018,M,M,1985,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZK163DF,1/11/2016,M,M,1986,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
FPIG7RZ,1/7/2018,M,M,1982,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6B2EBP8,1/4/2018,F,W,1969,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WP2XB4E,1/10/2018,M,M,1980,94KC,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
VX23PAI,1/4/2013,M,U,1982,E5SW,WMTK,90QI,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
T80Z2JC,1/5/2019,M,M,1985,30H5,SS6D,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9D1L94,1/2/2014,M,M,1976,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L2V47HP,1/2/2020,M,U,1969,748L,WMTK,90QI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
GI18W47,1/4/2019,M,M,1975,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MUJIAJ7,1/8/2018,M,M,1994,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WZZ9G3J,1/3/2018,F,M,1974,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
X114P7C,1/12/2019,M,M,1984,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IQ34JJR,1/12/2019,M,M,1987,94KC,K5LB,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
H9A2WZ3,1/11/2017,M,M,1986,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9PBHAZI,1/9/2019,M,M,1972,30H5,P4MD,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
QW04UHA,1/12/2017,F,M,1981,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WOCBE5V,1/10/2017,F,M,1960,XX25,PMAI,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
031R1ZW,1/7/2016,M,M,1982,748L,OYQF,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RR52U66,1/9/2019,M,M,1986,30H5,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
7TBG7KA,1/6/2019,F,M,1984,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OM8JG16,1/2/2020,F,M,1984,E5SW,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8SSQ0BC,1/8/2018,M,M,1988,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
JC1UP92,1/6/2020,M,S,1984,E5SW,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
RI0C7XV,1/4/2018,M,M,1976,748L,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1FRK4E6,1/8/2019,M,M,1983,748L,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S8WKTD0,1/6/2017,F,M,1962,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1GC5ITT,1/9/2018,M,M,1984,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SWKQDJQ,1/10/2017,M,M,1992,30H5,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AEJYZVN,1/10/2017,F,M,1981,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IO6SG18,1/6/2019,F,S,1971,30H5,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9Y38OVG,1/7/2019,F,M,1983,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
A88TK2I,1/6/2018,M,M,1973,748L,YMGT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
V7APE4N,1/6/2017,F,M,1984,94KC,BPSA,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
IP6AVW7,1/3/2018,M,M,1973,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9VMHXSN,1/12/2019,M,M,1981,1X1H,JN20,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
FH60RB2,1/5/2019,M,M,1993,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30YH7TL,1/9/2017,F,M,1984,ZFER,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9WI6317,1/9/2016,M,S,1974,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UV89E0R,1/4/2020,M,U,1980,748L,QZYX,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
K1QTPFW,1/1/2018,F,M,1972,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
FOHK4ME,1/2/2020,M,M,1985,XX25,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PFSLELB,1/4/2018,M,M,1970,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6QZMKRO,1/4/2017,M,S,1994,30H5,E39I,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15WA4GO,1/12/2018,M,S,1986,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZEXYBOH,1/9/2019,M,S,1997,E5SW,0B60,JD7X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5V45F8J,1/9/2018,M,M,1970,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NNSA6X0,1/4/2018,M,M,1970,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XQP7R3U,1/6/2017,M,M,1992,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SOSE0FU,1/3/2017,F,M,1967,E5SW,YMGT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
O2TCGPI,1/4/2019,M,M,1974,BOAS,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
K5SFV7G,1/3/2018,M,M,1987,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Z48GHVY,1/5/2018,F,M,1971,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1B4C42D,1/11/2017,M,M,1969,748L,RXV3,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
UKHR6N7,1/5/2011,M,U,1972,748L,RUFT,T4MS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
D8PBRE9,1/11/2017,F,M,1993,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
YB4GUQW,1/6/2020,M,M,1988,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
JQ6AIZ9,1/1/2016,M,M,1969,94KC,GVZ1,90QI,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
7C88UWG,1/5/2020,M,M,1987,30H5,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0C16JLN,1/7/2019,M,M,1994,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
BHZTEI7,1/7/2016,M,M,1976,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BQ5AZVQ,1/6/2018,M,S,1994,E5SW,2346,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
F1ZBG5D,1/8/2014,M,M,1979,748L,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
M58K4TO,1/8/2016,F,M,1980,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2694Q2O,1/2/2020,M,U,1993,748L,QZYX,90QI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
U32BNT6,1/4/2019,M,M,1985,748L,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
LAKDX3G,1/3/2019,F,M,1978,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1FLE24P,1/11/2016,F,M,1985,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
QNS088W,1/6/2018,M,M,1974,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XTFCMUM,1/3/2017,F,M,1984,UAOD,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9UUBKD2,1/5/2018,M,M,1986,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
G4BQRYL,1/12/2019,F,M,1990,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
QUTVO1B,1/2/2018,F,M,1987,748L,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4MAILAT,1/5/2018,M,M,1982,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
QDHZZ3I,1/6/2019,M,M,1986,748L,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
